"Date","alp.pred","tl.pred","btl.pred","alp.ob","tl.ob","btl.ob","p1.pred","p2.pred","p3.pred","ac.pred","p1.ob","p2.ob"
2021-01-04,3,2,2,,,,"WdS","DS","","",,
2021-01-05,2,2,1,,,,"WdS","","","DS",,
2021-01-06,2,2,1,,,,"WdS","","","DS",,
2021-01-07,3,3,2,,,,"SS","DS","","",,
2021-01-08,4,3,3,,,,"SS","DS","","",,
2021-01-09,3,3,3,,,,"SS","DS","","",,
2021-01-10,4,4,4,,,,"SS","DS","","",,
2021-01-11,4,4,4,,,,"SS","DS","","",,
2021-01-12,4,4,4,,,,"SS","DS","","",,
2021-01-13,3,3,3,,,,"SS","DS","","",,
2021-01-14,3,3,2,,,,"WdS","","","DS",,
2021-01-15,3,2,2,,,,"WdS","","","DS",,
2021-01-16,3,3,2,,,,"WdS","","","",,
2021-01-17,3,3,2,,,,"WdS","","","",,
2021-01-18,4,4,4,,,,"SS","","","",,
2021-01-19,3,3,2,,,,"SS","","","",,
2021-01-20,3,2,2,,,,"WdS","","","",,
2021-01-21,2,2,1,,,,"WdS","","","",,
2021-01-22,2,2,1,,,,"WdS","","","G",,
2021-01-23,3,3,2,,,,"WdS","","","G",,
2021-01-24,3,2,1,,,,"WdS","","","G",,
2021-01-25,2,2,1,,,,"WdS","","","G",,
2021-01-26,2,2,1,,,,"WdS","","","G",,
2021-01-27,2,1,1,,,,"WdS","","","G",,
2021-01-28,2,2,1,,,,"WdS","","","G",,
2021-01-29,2,2,1,,,,"WdS","","","G",,
2021-01-30,2,2,2,,,,"WdS","","","G",,
2021-01-31,2,2,1,,,,"WdS","","","G",,
2021-02-01,2,2,1,,,,"WdS","","","G",,
2021-02-02,2,2,1,,,,"PS","","","G",,
2021-02-03,2,2,1,,,,"PS","","","G",,
2021-02-04,2,2,1,,,,"PS","","","G",,
2021-02-05,2,2,1,,,,"PS","","","G",,
2021-02-06,3,2,1,,,,"WdS","","","G",,
2021-02-07,2,2,1,,,,"PS","","","G",,
2021-02-08,2,2,1,,,,"PS","","","G",,
2021-02-09,2,2,1,,,,"PS","","","G",,
2021-02-10,2,2,1,,,,"WdS","","","G",,
2021-02-11,3,3,2,,,,"WdS","","","G",,
2021-02-12,3,3,2,,,,"WdS","","","G",,
2021-02-13,2,2,2,,,,"WdS","","","G",,
2021-02-14,2,2,2,,,,"WdS","","","G",,
2021-02-15,2,2,2,,,,"PS","","","G",,
2021-02-16,2,2,2,,,,"PS","","","G",,
2021-02-17,3,3,3,,,,"WdS","PS","","",,
2021-02-18,2,2,2,,,,"PS","","","",,
2021-02-19,3,2,2,,,,"WdS","PS","","",,
2021-02-20,2,2,2,,,,"WdS","PS","","",,
2021-02-21,2,2,2,,,,"PS","","","",,
2021-02-22,2,2,2,,,,"WdS","PS","","",,
2021-02-23,2,2,2,,,,"WdS","PS","","",,
2021-02-24,2,2,2,,,,"WdS","PS","","",,
2021-02-25,2,2,2,,,,"WdS","PS","","WL",,
2021-02-26,2,2,2,,,,"WdS","PS","","",,
2021-02-27,2,2,2,,,,"WdS","PS","","",,
2021-02-28,3,2,2,,,,"WdS","PS","","",,
2021-03-01,2,2,2,,,,"WdS","PS","","",,
2021-03-02,2,2,2,,,,"PS","","","",,
2021-03-03,2,2,2,,,,"PS","","","",,
2021-03-04,2,2,2,,,,"PS","","","",,
2021-03-05,2,2,2,,,,"WdS","PS","","",,
2021-03-06,2,2,2,,,,"WdS","PS","","",,
2021-03-07,2,2,2,,,,"WdS","PS","","",,
2021-03-08,1,1,1,,,,"","","","",,
2021-03-09,2,2,1,,,,"WdS","","","",,
2021-03-10,3,2,2,,,,"WdS","","","",,
2021-03-11,3,3,2,,,,"WdS","","","",,
2021-03-12,3,3,2,,,,"WdS","","","",,
2021-03-13,2,2,2,,,,"PS","","","",,
2021-03-14,2,2,2,,,,"WdS","PS","","",,
2021-03-15,2,2,2,,,,"WdS","PS","","",,
2021-03-16,2,2,2,,,,"PS","","","",,
2021-03-17,2,2,2,,,,"WdS","PS","","",,
2021-03-18,2,2,2,,,,"PS","WdS","","",,
2021-03-19,2,2,2,,,,"PS","","","",,
2021-03-20,2,2,2,,,,"WdS","PS","","",,
2021-03-21,2,2,2,,,,"PS","","","",,
2021-03-22,2,2,2,,,,"PS","","","",,
2021-03-23,2,2,2,,,,"PS","WdS","","",,
2021-03-24,2,2,2,,,,"PS","","","",,
2021-03-25,3,3,3,,,,"SS","PS","G","",,
2021-03-26,2,2,2,,,,"SS","PS","","",,
2021-03-27,3,2,2,,,,"WdS","PS","","",,
2021-03-28,3,2,2,,,,"WdS","PS","","",,
2021-03-29,2,2,2,,,,"PS","","","",,
2021-03-30,3,3,3,,,,"PS","","","",,
2021-03-31,2,2,2,,,,"PS","WdS","","",,
2021-04-01,2,2,2,,,,"PS","","","",,
2021-04-02,2,2,2,,,,"PS","","","",,
2021-04-03,2,2,2,,,,"PS","","","",,
2021-04-04,3,2,2,,,,"WdS","PS","","",,
2021-04-05,3,2,2,,,,"WdS","PS","","",,
2021-04-06,2,2,2,,,,"WdS","PS","","",,
2021-04-07,2,2,1,,,,"WdS","PS","","",,
2021-04-08,3,3,2,,,,"WdS","PS","","",,
2021-04-09,3,3,2,,,,"WdS","PS","","",,
2021-04-10,2,2,1,,,,"WdS","PS","","",,
2021-04-11,2,2,1,,,,"WdS","PS","","",,
2021-04-12,4,4,3,,,,"WdS","PS","","",,
2021-04-13,3,3,3,,,,"SS","PS","","",,
2021-04-14,4,4,4,,,,"WtS","","","",,
2021-04-15,3,3,3,,,,"WtS","PS","","",,
2021-04-16,4,4,4,,,,"SS","WtS","PS","",,
2021-04-17,4,4,4,,,,"Springtime-high-low.png","SS","C","",,
2021-04-18,4,4,4,,,,"Springtime-high-low.png","SS","","",,
2021-04-20,4,4,4,,,,"Springtime-high-low.png","PS","","G",,
2021-04-22,4,4,4,,,,"Springtime-high-low.png","","","G",,
2021-04-24,3,3,3,,,,"WL","","","G",,
2021-04-25,3,3,3,,,,"WL","","","G",,
2021-04-27,2,2,2,,,,"WL","","","G",,
2021-04-29,2,2,2,,,,"WL","","","",,
2021-05-01,2,2,2,,,,"WL","","","G",,
2021-05-02,,,,,,,"Springtime-high-low.png","","","",,
2021-10-03,,,,,,,"","","","",,
2021-10-22,,,,,,,"","","","",,
2021-10-30,,,,,,,"","","","",,
2021-11-06,,,,,,,"","","","",,
2021-11-12,,,,,,,"","","","",,
2021-11-17,,,,,,,"","","","",,
2021-11-20,2,1,1,,,,"WdS","G","","",,
2021-11-21,2,1,1,,,,"WdS","G","","",,
2021-11-22,2,1,1,,,,"WdS","G","","",,
2021-11-23,3,2,2,,,,"WdS","SS","","G",,
2021-11-24,3,2,2,,,,"SS","","","G",,
2021-11-25,3,2,2,,,,"SS","","","G",,
2021-11-26,3,2,2,,,,"PS","","","G",,
2021-11-27,3,2,2,,,,"PS","","","G",,
2021-11-28,3,2,2,,,,"PS","","","G",,
2021-11-29,3,3,2,,,,"WdS","PS","","G",,
2021-11-30,3,3,2,,,,"WdS","PS","","G",,
2021-12-01,2,2,2,,,,"PS","","","G",,
2021-12-02,2,2,2,,,,"PS","","","G",,
2021-12-03,3,3,2,,,,"PS","","","G",,
2021-12-04,3,3,2,,,,"PS","","","G",,
2021-12-05,3,3,3,,,,"WdS","PS","","G",,
2021-12-06,4,4,4,,,,"WdS","PS","","G",,
2021-12-07,4,4,4,,,,"WdS","PS","","",,
2021-12-08,3,3,2,,,,"WdS","PS","","",,
2021-12-09,4,4,4,,,,"WdS","PS","","",,
2021-12-10,4,4,4,,,,"SS","PS","","",,
2021-12-11,3,3,3,,,,"WdS","PS","","",,
2021-12-12,3,3,2,,,,"WdS","PS","","",,
2021-12-13,3,3,2,,,,"WdS","PS","","",,
2021-12-14,2,2,2,,,,"WdS","PS","","",,
2021-12-15,2,2,2,,,,"DS","","","",,
2021-12-16,2,2,2,,,,"WdS","DS","","",,
2021-12-17,2,2,2,,,,"DS","WdS","","",,
2021-12-18,2,2,1,,,,"DS","","","",,
2021-12-19,2,2,1,,,,"DS","","","",,
2021-12-20,2,2,1,,,,"DS","","","",,
2021-12-21,3,2,1,,,,"WdS","DS","","",,
2021-12-22,2,2,1,,,,"WdS","DS","","",,
2021-12-23,3,2,1,3,3,2,"WdS","DS","","",,
2021-12-24,3,2,1,3,2,1,"WdS","DS","","",,
2021-12-25,2,2,1,2,2,1,"WdS","DS","","",,
2021-12-26,2,2,1,2,2,1,"DS","","","",,
2021-12-27,2,2,2,,,,"WdS","DS","","",,
2021-12-28,2,2,2,,,,"DS","","","",,
2021-12-29,2,2,1,2,2,1,"DS","","","",,
2021-12-30,1,1,1,1,1,1,"","","","DS",,
2021-12-31,2,1,1,2,1,1,"WdS","","","DS",,
2022-01-01,2,2,1,,,,"WdS","","","DS",,
2022-01-02,2,2,1,2,2,1,"WdS","","","DS",,
2022-01-03,2,1,1,,,,"WdS","","","DS",,
2022-01-04,2,1,1,,,,"WdS","","","DS",,
2022-01-05,1,1,1,,,,"","","","",,
2022-01-06,1,1,1,,,,"","","","",,
2022-01-07,1,1,1,,,,"","","","",,
2022-01-08,2,1,1,,,,"WdS","","","",,
2022-01-09,2,2,1,2,2,1,"WdS","","","",,
2022-01-10,3,3,3,3,3,3,"SS","","","",,
2022-01-11,3,2,2,,,,"WdS","","","",,
2022-01-12,3,2,2,,,,"WdS","","","",,
2022-01-13,4,4,3,4,4,3,"SS","","","",,
2022-01-14,3,3,2,,,,"WdS","PS","","",,
2022-01-15,3,3,2,3,2,1,"WdS","PS","","",,
2022-01-16,3,2,1,2,2,1,"PS","","","",,
2022-01-17,2,2,1,2,1,1,"WdS","PS","","",,
2022-01-18,2,1,1,,,,"WdS","PS","","",,
2022-01-19,2,2,2,,,,"WdS","","","PS",,
2022-01-20,2,2,2,3,2,2,"WdS","","","PS",,
2022-01-21,4,3,3,4,3,2,"WdS","","","",,
2022-01-22,3,2,2,3,2,2,"WdS","","","",,
2022-01-23,3,2,2,3,3,2,"WdS","","","",,
2022-01-24,4,4,3,4,4,3,"SS","","","",,
2022-01-25,3,3,2,3,2,2,"SS","","","",,
2022-01-26,2,2,1,2,2,1,"WdS","","","",,
2022-01-27,3,3,2,3,2,2,"SS","","","",,
2022-01-28,3,3,2,,,,"WdS","","","",,
2022-01-29,3,3,2,3,3,1,"WdS","","","",,
2022-01-30,3,2,1,3,2,1,"WdS","","","",,
2022-01-31,2,2,1,,,,"WdS","","","",,
2022-02-01,3,3,2,3,3,2,"WdS","","","",,
2022-02-02,2,2,1,2,2,1,"WdS","","","",,
2022-02-03,3,3,2,3,3,2,"WdS","","","",,
2022-02-04,2,2,1,2,2,1,"WdS","","","",,
2022-02-05,3,3,2,3,3,2,"WdS","","","",,
2022-02-06,2,2,1,,,,"WdS","","","",,
2022-02-07,2,1,1,,,,"WdS","","","",,
2022-02-08,3,3,2,,,,"SS","","","",,
2022-02-09,3,2,1,3,2,2,"WdS","","","",,
2022-02-10,3,2,2,3,2,2,"WdS","","","",,
2022-02-11,3,2,1,3,2,1,"WdS","","","",,
2022-02-12,2,2,1,2,2,1,"WdS","","","",,
2022-02-13,2,1,1,2,1,1,"WdS","","","PS",,
2022-02-14,2,1,1,2,2,2,"WdS","","","PS",,
2022-02-15,2,2,2,3,2,2,"WdS","","","PS",,
2022-02-16,3,3,3,3,3,3,"SS","","","PS",,
2022-02-17,3,2,2,3,2,2,"WdS","","","PS",,
2022-02-18,3,3,3,,,,"WdS","","","PS",,
2022-02-19,3,3,2,2,2,2,"WdS","PS","","",,
2022-02-20,2,2,2,2,2,2,"PS","","","",,
2022-02-21,3,3,3,3,3,3,"WdS","PS","","",,
2022-02-22,3,3,3,3,3,3,"SS","PS","","",,
2022-02-23,3,2,2,,,,"WdS","PS","","",,
2022-02-24,4,4,4,3,3,3,"SS","PS","","",,"WdS"
2022-02-25,4,4,4,4,3,3,"SS","PS","","",,"WdS"
2022-02-26,3,2,2,2,2,1,"WdS","PS","","",,
2022-02-27,2,2,1,,,,"WdS","PS","","",,
2022-02-28,2,1,1,,,,"WdS","PS","","",,
2022-03-01,1,1,1,,,,"","","","DS",,
2022-03-02,2,1,1,,,,"WdS","","","DS",,
2022-03-03,3,2,2,3,2,2,"SS","","","DS",,
2022-03-04,3,3,2,,,,"SS","","","DS",,
2022-03-05,3,3,2,3,3,2,"SS","","","DS",,
2022-03-06,3,2,1,3,2,1,"SS","","","",,
2022-03-07,2,2,1,2,2,1,"SS","","","",,
2022-03-08,2,2,1,,,,"SS","","","",,
2022-03-09,2,2,1,,,,"WdS","PS","","",,
2022-03-10,3,2,2,3,2,2,"WdS","PS","","",,
2022-03-11,2,2,1,,,,"WdS","PS","","",,
2022-03-12,2,2,1,2,2,1,"WdS","PS","","",,
2022-03-13,2,2,1,2,2,1,"PS","","","","WdS","PS"
2022-03-14,2,2,1,,,,"WdS","PS","","",,
2022-03-15,2,1,1,,,,"PS","","","",,
2022-03-16,3,2,2,,,,"WdS","PS","","",,
2022-03-17,2,2,1,2,2,1,"SS","PS","","",,
2022-03-18,2,2,1,,,,"WdS","PS","","",,
2022-03-19,3,2,1,,,,"SS","PS","","",,
2022-03-20,2,2,1,,,,"WdS","PS","","",,
2022-03-21,2,2,1,,,,"PS","","","",,
2022-03-22,2,2,1,,,,"PS","","","",,
2022-03-23,3,2,2,,,,"SS","PS","","",,
2022-03-24,4,4,4,,,,"SS","PS","","",,
2022-03-25,4,4,4,,,,"SS","PS","","",,
2022-03-26,4,4,4,4,4,4,"SS","PS","","",,
2022-03-27,3,3,2,,,,"WdS","PS","","",,
2022-03-28,4,4,4,,,,"SS","PS","","",,
2022-03-29,3,3,2,,,,"PS","","","",,
2022-03-30,3,3,2,,,,"DS","WL","","",,
2022-03-31,3,2,1,3,2,1,"WdS","DS","","",,
2022-04-01,3,3,2,,,,"WdS","DS","","",,
2022-04-02,3,3,2,,,,"SS","DS","","",,
2022-04-03,3,3,2,,,,"PS","DS","","",,
2022-04-04,2,2,1,,,,"PS","DS","","",,
2022-04-05,2,2,1,,,,"WdS","DS","","",,
2022-04-06,2,2,1,,,,"WdS","PS","","",,
2022-04-07,2,2,1,,,,"WdS","PS","","",,
2022-04-08,2,2,1,,,,"WdS","PS","","",,
2022-04-09,2,2,1,,,,"WdS","PS","","",,
2022-04-10,1,1,1,,,,"","","","",,
2022-04-11,1,1,1,,,,"","","","",,
2022-04-12,1,1,1,,,,"","","","",,
2022-04-13,1,1,1,,,,"","","","",,
2022-04-14,1,1,1,,,,"","","","",,
2022-04-15,2,2,1,,,,"WdS","G","","",,
2022-04-16,2,1,1,,,,"WdS","G","","",,
2022-04-17,1,1,1,,,,"","G","","",,
2022-04-19,1,1,1,,,,"","G","","",,
2022-04-21,2,1,1,,,,"WdS","WtS","G","",,
2022-04-22,3,3,3,,,,"WtS","SS","","",,
2022-04-23,3,3,3,,,,"WtS","SS","","",,
2022-04-24,3,3,2,,,,"SS","WtS","","",,
2022-04-26,3,3,3,,,,"Springtime-high-low.png","WdS","","",,
2022-04-28,4,4,4,,,,"Springtime-high-low.png","PS","","",,
2022-04-30,3,3,3,,,,"WdS","WtS","","",,
2022-05-01,4,4,4,,,,"SS","WtS","","",,
2022-05-02,,,,,,,"Springtime-high-low.png","","","",,
2022-10-05,,,,,,,"","","","",,
2022-11-01,,,,,,,,,,,,
2022-11-02,,,,,,,,,,,,
2022-11-03,,,,,,,"","","","",,
2022-11-04,,,,,,,,,,,,
2022-11-05,,,,,,,,,,,,
2022-11-06,,,,,,,"","","","",,
2022-11-07,,,,,,,,,,,,
2022-11-08,,,,,,,,,,,,
2022-11-09,,,,,,,"","","","",,
2022-11-10,,,,,,,,,,,,
2022-11-11,,,,,,,,,,,,
2022-11-12,,,,,,,"","","","",,
2022-11-13,,,,,,,,,,,,
2022-11-14,,,,,,,,,,,,
2022-11-15,,,,,,,,,,,,
2022-11-16,,,,,,,"","","","",,
2022-11-17,,,,,,,,,,,,
2022-11-18,,,,,,,,,,,,
2022-11-19,,,,,,,"","","","",,
2022-11-20,,,,,,,,,,,,
2022-11-21,,,,,,,,,,,,
2022-11-22,,,,,,,,,,,,
2022-11-23,2,2,1,2,2,1,"WdS","PS","","","SS","PS"
2022-11-24,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-25,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-26,3,2,1,3,2,1,"WdS","PS","","","WdS","PS"
2022-11-27,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-28,2,2,1,2,2,1,"WdS","PS","","","WdS","PS"
2022-11-29,2,1,1,2,1,1,"PS","","","","PS",
2022-11-30,2,1,1,2,1,1,"PS","","","","PS",
2022-12-01,2,2,1,,,,"WdS","PS","","",,
2022-12-02,2,1,1,2,1,1,"WdS","PS","","","WdS","PS"
2022-12-03,2,1,1,1,1,1,"PS","","","",,
2022-12-04,1,1,1,1,1,1,"","","","",,
2022-12-05,2,1,1,1,1,1,"WdS","","","",,
2022-12-06,2,1,1,,,,"WdS","","","",,
2022-12-07,3,3,2,3,3,2,"WdS","","","","WdS",
2022-12-08,3,3,2,3,2,2,"WdS","","","",,
2022-12-09,3,3,2,3,3,2,"WdS","","","",,
2022-12-10,2,2,1,2,2,1,"WdS","","","",,
2022-12-11,4,4,4,4,4,3,"SS","","","",,
2022-12-12,4,4,3,4,4,3,"SS","","","PS",,
2022-12-13,3,3,2,3,3,2,"WdS","","","",,
2022-12-14,2,2,2,2,2,2,"WdS","","","","WdS",
2022-12-15,3,3,2,3,3,2,"WdS","","","",,
2022-12-16,2,2,1,3,3,2,"WdS","","","PS","PS",
2022-12-17,3,3,2,2,2,2,"PS","","","",,
2022-12-18,2,2,2,2,2,2,"PS","","","",,
2022-12-19,2,2,2,2,2,2,"PS","","","",,
2022-12-20,2,2,2,2,2,2,"PS","","","",,
2022-12-21,2,2,1,2,2,1,"WdS","PS","","",,
2022-12-22,2,2,1,2,2,1,"WdS","PS","","",,
2022-12-23,2,2,1,3,2,1,"PS","","","","WdS","PS"
2022-12-24,2,2,1,2,2,1,"PS","WdS","","",,
2022-12-25,3,3,2,3,3,2,"WdS","PS","","",,
2022-12-26,4,4,4,4,4,4,"SS","PS","","",,
2022-12-27,4,4,4,3,3,2,"SS","PS","","",,
2022-12-28,3,3,2,3,2,2,"SS","PS","","","SS","PS"
2022-12-29,3,2,1,3,2,1,"WdS","PS","","","WdS","PS"
2022-12-30,2,2,1,2,1,1,"WdS","PS","","","WdS","PS"
2022-12-31,3,3,2,3,3,2,"WdS","PS","","",,
2023-01-01,4,4,4,4,4,4,"SS","PS","","",,
2023-01-02,3,3,2,3,3,2,"SS","PS","","",,
2023-01-03,3,3,2,3,3,2,"SS","PS","","",,
2023-01-04,3,3,2,3,2,2,"SS","PS","","",,
2023-01-05,3,2,1,3,2,1,"WdS","PS","","","PS",
2023-01-06,3,2,1,3,2,1,"PS","","","","PS",
2023-01-07,2,2,1,3,2,1,"PS","","","",,
2023-01-08,3,2,1,3,2,1,"PS","","","",,
2023-01-09,3,2,1,3,2,1,"PS","","","",,
2023-01-10,3,2,1,,,,"WdS","PS","","",,
2023-01-11,3,2,1,3,2,1,"PS","WdS","","","PS","WdS"
2023-01-12,2,2,1,3,2,1,"DS","WdS","","","DS","WdS"
2023-01-13,2,2,1,2,2,1,"DS","WdS","","","DS","WdS"
2023-01-14,3,2,1,,,,"DS","WdS","","",,
2023-01-15,3,2,1,3,2,1,"WdS","DS","","","WdS","DS"
2023-01-16,3,2,1,3,2,1,"WdS","DS","","",,
2023-01-17,3,3,3,,,,"SS","DS","","",,
2023-01-18,3,3,2,3,3,2,"PS","DS","","","PS","DS"
2023-01-19,4,3,3,4,3,3,"PS","DS","","",,
2023-01-20,3,3,2,3,3,2,"PS","DS","","","PS","DS"
2023-01-21,3,3,2,3,3,2,"PS","DS","","",,
2023-01-22,4,3,3,4,3,3,"PS","DS","","",,
2023-01-23,3,3,2,,,,"PS","DS","","",,
2023-01-24,4,3,3,3,3,2,"PS","DS","","","PS","DS"
2023-01-25,3,3,2,3,3,2,"PS","DS","","","PS","DS"
2023-01-26,3,2,1,3,2,1,"PS","DS","","","PS","DL"
2023-01-27,3,2,1,3,2,1,"PS","DS","","","PS","DS"
2023-01-28,3,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-01-29,2,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-01-30,2,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-01-31,2,2,1,2,2,1,"PS","DS","","","PS","DS"
2023-02-01,2,2,1,2,2,1,"PS","DS","","","PS","PS"
2023-02-02,2,2,1,2,2,1,"PS","","","DS","PS","DS"
2023-02-03,2,2,1,2,2,1,"PS","","","DS","PS","DS"
2023-02-04,2,2,1,2,2,1,"PS","","","DS","PS","DS"
2023-02-05,4,4,4,4,4,4,"SS","PS","","DS","SS","PS"
2023-02-06,3,3,3,,,,"SS","PS","","DS",,
2023-02-07,3,3,2,3,3,2,"SS","PS","","DS","SS","PS"
2023-02-08,2,2,1,,,,"WdS","PS","","DS",,
2023-02-09,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-10,4,3,3,4,3,3,"WdS","PS","","DS","WdS","PS"
2023-02-11,3,3,2,3,3,2,"WdS","PS","","DS","WdS","PS"
2023-02-12,2,2,2,2,2,2,"PS","WdS","","DS","PS","WdS"
2023-02-13,3,2,2,3,2,2,"WdS","PS","","DS","WdS","WdS"
2023-02-14,3,3,3,3,3,3,"WdS","PS","","DS",,
2023-02-15,3,2,2,3,2,2,"WdS","PS","","DS","WdS","PS"
2023-02-16,2,2,1,2,2,1,"WdS","PS","","DS",,
2023-02-17,3,2,2,3,2,2,"WdS","PS","","DS","WdS","PS"
2023-02-18,3,2,2,3,2,2,"WdS","PS","","DS","WdS","PS"
2023-02-19,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-20,3,2,1,3,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-21,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
2023-02-22,2,2,1,2,2,1,"WdS","PS","","DS","WdS","PS"
